0,1,2,3,4
-0.6040693487982719,31.61987678610956,1.0084462735032683e-07,-7.3758879727872415,-0.49781841241034996
-0.5361253717028631,31.704050038212877,1.0084500898812409e-07,-7.381708657499355,-0.48745037614295716
-0.4561609514802381,31.761051544892133,1.0084524328340395e-07,-7.383534473670913,-0.4493312963925627
-0.37108727808577496,31.803163666201606,1.0084554345339184e-07,-7.383381661967675,-0.419581329271388
-0.3032275486500878,31.842782853860516,1.0084561533280134e-07,-7.383585157113568,-0.3933635777112622
-0.24893856931298158,31.878203341883193,1.0084563546034633e-07,-7.38372436253115,-0.3564770290365651
-0.19789554141069676,31.90941793318264,1.0084581008104e-07,-7.383544919822487,-0.3404375418467944
-0.16558742638425344,31.936953131988016,1.00845907499666e-07,-7.383405451311815,-0.2771472411234673
-0.12043276978388254,31.95968712021446,1.0084589054725765e-07,-7.382424014359141,-0.25147214102925447
-0.09607567897998881,31.98038079443826,1.008455636106433e-07,-7.381758237489589,-0.18490199383552677
-0.9235791230463092,32.30081224469644,1.0084520986370755e-07,-7.441465237729603,-0.15724521252110554
-0.8620126880860277,32.42025476230606,1.0084433700299903e-07,-7.4501851307406035,-0.023418765775605782
-0.6484300032801789,32.5356835326897,1.00844048946985e-07,-7.455007862966546,0.07752054145345327
-0.5264290919394489,32.65112079786384,1.0084460125118706e-07,-7.46267000831138,0.12202468014080714
-0.4960296949269401,32.74042519567949,1.0084444195383726e-07,-7.469556905874566,0.14965944630352865
-0.49288618017253993,32.81083117771368,1.0084444248260995e-07,-7.4749172455337,0.15753942734015278
-0.5052225619831829,32.8655119499554,1.0084443132023732e-07,-7.478828330553433,0.16331775360570988
-0.5178272062580145,32.90989550873945,1.0084440741852317e-07,-7.481590593302103,0.16778756069530526
-0.665501791254242,33.208857372479905,1.0084449851023207e-07,-7.512144936171262,0.11661130458394345
-0.9049631542668293,33.447747818280554,1.0084480939000265e-07,-7.53851798141692,0.10999176663901793
-0.9876249186785037,33.659553564590276,1.0084549766884075e-07,-7.558559515979262,0.11209610654540134
-1.02959909665441,33.83886372455336,1.0084524759805002e-07,-7.574372069393773,0.12205242302130764
-1.050802285252428,33.99087926233779,1.0084489182814308e-07,-7.5870169441984565,0.1336523328690327
-1.068116011766479,34.118983436337,1.0084550352761735e-07,-7.597249177920747,0.14470701372422518
-1.0858877996413323,34.22661363922245,1.008454491090062e-07,-7.605525135619928,0.15453644954498
-1.1043207458556104,34.31695140852365,1.008452932306862e-07,-7.612173823595879,0.1630268205184039
-1.1227083248025984,34.39278019382492,1.0084546108683385e-07,-7.617459294266453,0.1702663561042135
-1.1402066405416251,34.456044852209104,1.0084567010174847e-07,-7.6215374978467185,0.18255733689392492
-1.1528847138216518,34.50976794286445,1.0084578798918152e-07,-7.624641693081695,0.19626540032728457
-1.1633359218690877,34.553884831672214,1.0084580375250165e-07,-7.626760300308907,0.22854168619137172
-1.466409217918863,34.732529249606564,1.0084644375928198e-07,-7.6459567996176885,0.1894676007608097
-1.6473415419874005,34.90264688373479,1.0084614601443756e-07,-7.662458146895363,0.19060162501882172
-1.7193325700994924,35.06017592609307,1.0084554783405933e-07,-7.6758514896669485,0.19939190764494513
-1.76499269445332,35.19695490011624,1.0084550526799075e-07,-7.686958443853563,0.191430950489924
-1.8250273599772184,35.307679347068856,1.0084539358483885e-07,-7.695931161434835,0.18822983639018498
-1.8701395483127883,35.40121095582215,1.0084543804096523e-07,-7.703047919132798,0.19823259784794933
-1.8958548029783517,35.48275782091845,1.0084562872491842e-07,-7.708767245156231,0.2063951013959683
-1.9196371324945423,35.55134376317793,1.0084571385112062e-07,-7.713301671846823,0.2131986230259624
-1.9416599891480313,35.608946499603796,1.0084587303608176e-07,-7.716830782021063,0.21891147714695894
-1.9614098437761107,35.656950273465775,1.0084582025128859e-07,-7.719447430566737,0.22987600807994024
-2.117899305363986,35.940222294319966,1.0084516762460489e-07,-7.74523380560216,0.16427560498908336
-2.4199536856321866,36.157805803069635,1.0084477138370811e-07,-7.768155451360828,0.13379510999553199
-2.580353837132044,36.35886037041701,1.008444649417405e-07,-7.7871802917715245,0.10848556080912554
-2.688670762283515,36.53092539703618,1.0084414217332116e-07,-7.80261224164888,0.1081140561588071
-2.7297063928997742,36.68052672733972,1.0084368181584157e-07,-7.814706096624157,0.10355826009576248
-2.7666573320008347,36.8045912924078,1.0084368068320358e-07,-7.824392650445429,0.1146500225930919
-2.7787127955910984,36.910539838762574,1.0084364782121973e-07,-7.831968935013589,0.1307183194576076
-2.785122501019696,37.000720329201116,1.0084385929435221e-07,-7.838076869077614,0.1416849865354575
-2.796990328544043,37.07593993423901,1.0084356847774025e-07,-7.84297970173315,0.14993905455887546
-2.810324361633316,37.13790136193056,1.0084382106943144e-07,-7.846700306147165,0.16880934346935872
-3.312773113232703,37.31139410403758,1.0084405533612876e-07,-7.86887037589259,0.1242199725473258
-3.5021487861166465,37.50201418716246,1.0084328826350484e-07,-7.887299587236671,0.11820963517859708
-3.5689184415350512,37.67207702196694,1.008432726349685e-07,-7.901534600780338,0.1251354018173166
-3.5976424897179253,37.81758305495366,1.008440984046054e-07,-7.912863604221162,0.13560811400211903
-3.6196401374001352,37.947922882197446,1.0084410343356423e-07,-7.923113612815326,0.041667040503442304
-3.7559299571155393,38.05321628931796,1.0084415064348037e-07,-7.9337551088146,0.01191518981044784
-3.799157199544837,38.15643655641084,1.0084414829948066e-07,-7.942830286694026,-0.1914599858763217
-3.9355350519089694,38.27616102105769,1.0084418380183482e-07,-7.957238652531368,-0.2629026949961636
-3.949674821129342,38.349406040569036,1.0084418693519297e-07,-7.963506917053604,-0.2987058138393595
-3.937301956041697,38.398942301393724,1.0084418802680783e-07,-7.966543674854084,-0.33448500739700343
-5.402754394143925,39.19501205824762,1.0084410063246918e-07,-8.095511017475609,-0.3981378221914351
-5.403933513739242,39.43611520396141,1.0084426633774877e-07,-8.119410652899683,-0.448258427392709
-5.338287896236889,39.602970672209025,1.0084457465040778e-07,-8.133456208285361,-0.45866909782455556
-5.236660890964576,39.71501280901282,1.0084449538849998e-07,-8.140511971814941,-0.4806720528064841
-5.159615202655715,39.808648158832,1.0084459440859936e-07,-8.146438651817984,-0.4836543559818146
-5.082336978901968,39.878254006757324,1.0084463711649688e-07,-8.149761237633605,-0.48044929118470414
-5.018156681801802,39.9302901925922,1.0084471798708031e-07,-8.151355789341565,-0.4079507476246643
-4.9251627475225,39.962840248905415,1.0084527345470334e-07,-8.150223065813945,-0.37741835676698887
-4.867482826067721,39.999586080624184,1.008454420082782e-07,-8.150638149016705,-0.3447790904941421
-6.264229182482244,40.74986177787776,1.008452917022891e-07,-8.270146621722573,-0.318062147657156
-6.130188054745552,40.911866766151334,1.0084538692890853e-07,-8.281788361389587,-0.29891004173702435
-5.996432982532582,41.043593447348655,1.0084558708525372e-07,-8.29013858796036,-0.2898364649127348
-5.8975532738427106,41.163668179026914,1.0084538838189091e-07,-8.2982538868522,-0.3347817633114893
-5.872265204800048,41.28291711167025,1.0084579562628844e-07,-8.30824293127103,-0.34547079434604777
-5.815992142184727,41.373126921093665,1.0084584609301944e-07,-8.314405554724047,-0.38739964222127315
-5.787023023500126,41.45474255534064,1.0084598187799332e-07,-8.320443376436902,-0.39885779230618884
-5.741071600435368,41.51618631351352,1.0084594543018736e-07,-8.323968519268696,-0.4365420307756075
-5.7125045870574445,41.57111954909173,1.0084596298073232e-07,-8.327331289228074,-0.45397954602247304
-5.679210586086044,41.612622700932036,1.0084594825667221e-07,-8.329149933345416,-0.4704559977824596
-5.6503656689306405,41.64592700496514,1.0084590429775713e-07,-8.33021120730516,-0.4747045334086473
-7.265580269979856,42.69871178880776,1.0084570858161946e-07,-8.492752196040454,-0.5155101165838359
-7.2184063696451926,42.86005616511724,1.0084692723464691e-07,-8.507125526677095,-0.47379158678855743
-7.063574241290102,42.935984128159575,1.0084656739542232e-07,-8.509223294464197,-0.45186004045902656
-6.949379317147398,43.00849648050932,1.008469543046669e-07,-8.512125736607068,-0.41983535754984924
-6.846653317756415,43.0698513125848,1.0084772147030141e-07,-8.514235167641367,-0.4031647847235881
-6.770840654432241,43.12875371890876,1.0084786159750407e-07,-8.51685578130781,-0.4052090257908276
-6.72018935965426,43.1822702628046,1.0084813741053757e-07,-8.519481327184975,-0.38409691692034054
-6.668387326129757,43.22174625925174,1.0084846279216857e-07,-8.52049363510239,-0.3362661915901771
-6.616837121978622,43.24771079022738,1.0084962630056981e-07,-8.519910305374676,-0.21718818167853296
-6.537684996751468,43.2748227445617,1.008496162527377e-07,-8.519231043348846,-0.18175535366255052
-6.505321433809169,43.306417040970665,1.0084967528276347e-07,-8.520077553518023,-0.1662506135188027
-7.931795659363374,43.83850186992814,1.0085014493519865e-07,-8.603142885705912,-0.2396805982215244
-8.041945425968743,44.11283232191612,1.0084994203226543e-07,-8.63137783417551,-0.2411551688701125
-7.956426001909288,44.29318445836222,1.008498734763758e-07,-8.645511984555897,-0.24946078316571388
-7.888039488727385,44.44171268874362,1.0084999024615037e-07,-8.656797165191293,-0.26234346336590214
-7.835762069069003,44.564136000020255,1.0085140572786478e-07,-8.66580293998602,-0.2600013695796678
-7.778962126829394,44.65521561376053,1.0085158004412915e-07,-8.671373379350554,-0.17939924444303484
-7.660131525095434,44.72543759471288,1.0085177816877576e-07,-8.673811710812972,-0.14362342480740428
-7.600803210428845,44.79210880289839,1.0085162519320426e-07,-8.677206143361227,-0.11344394373448899
-7.560859710268451,44.84927390717414,1.00851971857087e-07,-8.680079272604413,-0.08607529786882231
-8.920274938438405,45.27331934109196,1.0085202849490074e-07,-8.744890918808615,-0.14261237949954741
-9.045669275566976,45.54787752761826,1.0085200247548984e-07,-8.771302065404225,-0.16750780904066148
-9.038444843932036,45.75644245005872,1.0085179019489805e-07,-8.788692177481954,-0.16485608457180081
-8.974984641439084,45.91946413707506,1.0085171080969866e-07,-8.800664692215113,-0.1848487234853769
-8.951316060810177,46.05764524523102,1.0085186431114092e-07,-8.811148924022508,-0.18431404463375273
-8.906064906547615,46.167291534354284,1.00851515045116e-07,-8.818549658698691,-0.18975638414464757
-8.872247210932974,46.26052859619931,1.0085153214986229e-07,-8.824767878117676,-0.21704505677950953
-8.860048818204522,46.33994553297782,1.0085160405353762e-07,-8.830181430125664,-0.22275908819414691
-8.83444494596133,46.401597684622985,1.0085149094053118e-07,-8.83365698959592,-0.22113849076077038
-8.808382135260143,46.4514060550297,1.008518091402969e-07,-8.836042907150176,-0.2174114182701604
-10.387539990422464,47.09290427552368,1.0085199285131267e-07,-8.928691274544807,-0.30429310999804987
-10.488020228282524,47.383673757499906,1.008521055819002e-07,-8.95681972917309,-0.35285971497356
-10.448653121166194,47.58465477849474,1.0085206996653572e-07,-8.973414037937195,-0.35951625740865784
-10.348771643840124,47.723656015895315,1.0085195443723241e-07,-8.982746226614006,-0.37773325105605304
-10.275333893630613,47.839409510490384,1.0085221199579603e-07,-8.990541808935873,-0.3774148151156871
-10.196901432425529,47.92811459496177,1.008520301883872e-07,-8.99569041943225,-0.38376384962214305
-10.136714041623806,48.00210491139051,1.0085192823138379e-07,-8.999863840237216,-0.37519710492632935
-10.077628880846243,48.06012629788667,1.008519944457559e-07,-9.002553816484278,-0.3679712683723876
-10.030730788815724,48.107368055455446,1.0085194629967181e-07,-9.004437161097174,-0.33731544115545187
-9.980983507533589,48.145029060114545,1.0085202823945283e-07,-9.005404859392169,-0.32289045267479516
-9.949819607804283,48.174889386231435,1.0085263820366893e-07,-9.005865817305754,-0.24742487053475193
-11.393179754944953,48.720070134089376,1.0085328447451575e-07,-9.086613003011069,-0.2536013461901947
-11.364382402878952,48.857269241484545,1.0085306302515287e-07,-9.09743205987647,-0.22962030695237998
-11.280681588809836,48.95386629107553,1.0085357517396177e-07,-9.10315060044663,-0.1770797371307824
-11.184608176824353,49.034518298430505,1.0085363809025944e-07,-9.107234686638066,-0.1514759143312576
-11.133601663724969,49.101649304844024,1.0085391989040455e-07,-9.110728564469627,-0.063257459750518
-11.05074488439323,49.16375183846133,1.0085349235630137e-07,-9.113440028022644,-0.025340803416755438
-11.01863057995849,49.21755919356893,1.0085376882171875e-07,-9.11622427916079,0.011063855211542076
-10.997825402626608,49.25716640334817,1.0085389372218653e-07,-9.11774589726215,0.10771093760728055
-10.960652215313042,49.299906922032754,1.0085416695313136e-07,-9.119526033372132,0.14727693624070134
-11.680983466023044,49.54877548960282,1.0085400462365577e-07,-9.149132592232704,0.16023052582027886
-11.75046913921507,49.820871406546765,1.0085258893184949e-07,-9.172210440855592,0.18197272309659593
-11.781987947002502,50.04286385985358,1.0085333016045668e-07,-9.190188154469494,0.23464872676879917
-11.766221563338867,50.23866901490962,1.0085271736852159e-07,-9.205425845917002,0.2787763978953327
-11.781053985685658,50.39610447396716,1.0085337368754362e-07,-9.217710523095382,0.30522722095837956
-11.822801957351976,50.51631863295369,1.0085347962298032e-07,-9.226982373582537,0.32907806699066483
-11.86537840452991,50.612817057176045,1.008530478682466e-07,-9.234201048769817,0.3443153701122591
-11.909835929079831,50.68895795133329,1.0085319325472314e-07,-9.239659054860589,0.3550802413381708
-11.950971360020771,50.750104461285865,1.0085342159380672e-07,-9.243783879304194,0.36321694964798507
-12.400042105141527,50.79090235717062,1.0085347485880314e-07,-9.248994630053408,0.39324461381391534
-12.481444913826024,50.9332636615474,1.0085268264501789e-07,-9.260245070900798,0.45709062829426383
-12.52261033413475,51.07150812903691,1.008530637043454e-07,-9.271187508086939,0.4898324330962789
-12.589949383500862,51.169626977528495,1.0085346004892748e-07,-9.278787702174686,0.5212072942957474
-12.647268064426932,51.244216926717186,1.0085409416102104e-07,-9.284097649723767,0.6122658503445324
-12.67878043860125,51.326064998505615,1.0085445645930056e-07,-9.290327946151868,0.6642072560555612
-12.725571806703945,51.38061172013581,1.0085434865061707e-07,-9.294185939917043,0.7062698121573376
-12.771865070003459,51.422162170973245,1.0085448763546662e-07,-9.296940577418187,0.725280431547037
-12.816982509980745,51.45136860678631,1.0085447507430017e-07,-9.298554898473268,0.7348390207489026
-12.856920284025286,51.473738879593746,1.0085438648346684e-07,-9.299514310822625,0.7403346261244687
-12.65678745175149,52.0155357653687,1.0085408238531662e-07,-9.351686830650236,0.6922409425662186
-12.905381672503182,52.091373169911044,1.0085351131379792e-07,-9.359399043778163,0.6884525270807661
-13.083003276884828,52.18088549281991,1.0085381281347629e-07,-9.368019366865816,0.6944576788858378
-13.223212519753783,52.26174606711346,1.0085442843025155e-07,-9.375470901042487,0.7279236431283345
-13.328681669772806,52.34298544497257,1.0085446295346687e-07,-9.382808863121435,0.7589025295893174
-13.423248460608077,52.40953331791345,1.0085435482769365e-07,-9.38871460834115,0.7757624029963888
-13.510259947007238,52.45920166240394,1.008542588314638e-07,-9.392904393333604,0.7924983991471123
-13.584555636313526,52.500021762875726,1.0085419050215234e-07,-9.396130363124401,0.8146633625406272
-13.645865917561657,52.534759600486076,1.0085411617838664e-07,-9.398638096799072,0.8506901737229738
-13.698120088539396,52.567230365779174,1.0085433111262466e-07,-9.400972977118094,0.866996336276292
-13.744943014545639,52.58966577704387,1.0085412984375692e-07,-9.402184231246073,0.8999523639614081
-13.426592604502826,53.34279577614786,1.0085467520436627e-07,-9.479973948571153,0.9306670133247429
-13.591800090688531,53.43788936470036,1.008547554701702e-07,-9.490520704327775,0.9497547151146485
-13.742244855862998,53.50113971370692,1.0085528629241675e-07,-9.497499341265044,1.0000998996009527
-13.866058450527307,53.568733042534,1.0085567819761653e-07,-9.50505794332158,1.024767629521603
-13.980539133033625,53.61341025380523,1.0085573309343281e-07,-9.510111214626432,1.0448458925316986
-14.081009554688887,53.648609910472814,1.008555580335187e-07,-9.514093455561653,1.0562782419507286
-14.170407277943672,53.675629268854046,1.0085561492981892e-07,-9.517164933516817,1.0514914393903172
-14.247920758622865,53.69384027230811,1.0085568074835038e-07,-9.519046335141809,1.0646271010333959
-14.311693704440449,53.713224667734515,1.0085575240909346e-07,-9.52089699734648,1.0842592325560867
-14.05492087391323,54.616987716671865,1.0085584449349662e-07,-9.623525328898946,1.124872578129507
-14.210370805678634,54.69028929373922,1.0085623287696856e-07,-9.633924161855122,1.152522741202359
-14.354364493704876,54.73581975017286,1.0085666522117845e-07,-9.641025159173386,1.168219390408306
-14.479036741737337,54.7676870258673,1.0085730268311797e-07,-9.646144367655456,1.2093887879581837
-14.584325221103223,54.803284457507985,1.0085736555987044e-07,-9.65153857216805,1.2474475219564787
-14.676253995557877,54.83128046364269,1.0085724521245662e-07,-9.655848911788489,1.2899439192461086
-14.758495589839415,54.855405868008596,1.0085736778183936e-07,-9.65973656952782,1.309040785688743
-14.832224370632716,54.86957513510679,1.0085752352053051e-07,-9.662301627423203,1.3187569758896276
-14.888603121284497,54.8783753985489,1.0085744430729137e-07,-9.663380083782261,1.4107537060226867
-14.94140405646939,54.90073179194894,1.008576562371787e-07,-9.66665289063429,1.4477708076755118
-14.930229334942977,55.87554967066669,1.0085755529269728e-07,-9.80023321665973,1.542670534375032
-15.02514990440146,55.91972244589379,1.0085755543387476e-07,-9.8087293808831,1.6313032511442263
-15.115408441479476,55.944503322370224,1.0085755548349125e-07,-9.815190624053605,1.6678967134838878
-15.191837124300667,55.95123247768842,1.0085765784561111e-07,-9.818671246529364,1.7088780737266926
-15.250688721138248,55.9571724197244,1.0085775348667523e-07,-9.820859860415915,1.8251145251873937
-15.318220721874571,55.97375673070171,1.0085914405549975e-07,-9.826720997119388,1.8281670549888147
-15.373401640818026,55.96830382629531,1.0085913639531493e-07,-9.828780823080526,1.8063195882720204
-15.4256440420998,55.95933664222881,1.0086021791358927e-07,-9.830751000516111,1.725516372465872
-15.47147856928223,55.94568761694555,1.0086053191851535e-07,-9.831637694649952,1.6343928860444301
-15.506656668397017,55.934913813842165,1.0086052920663554e-07,-9.83173294780956,1.600713248954957
-15.566660929800364,57.02965676535325,1.0086042970056302e-07,-9.992768070040581,1.5588351108702678
-15.587897151477152,57.0382914199843,1.0086045853641335e-07,-9.9942955520911,1.5372353269705954
-15.615850802425388,57.037620844293194,1.0086018233393538e-07,-9.99517859185318,1.4186427117036453
-15.644692591289498,57.034631740839046,1.0086037039861143e-07,-9.995604058346242,1.2629919781846488
-15.673060588172964,57.03383415921893,1.0086081584346948e-07,-9.995893754669002,1.0807961310384329
-15.69275354433236,57.03487085570517,1.0086033136076355e-07,-9.995465133644943,0.9499635734773924
-15.701058812751146,57.03598158788659,1.0086024136815556e-07,-9.994308662844144,0.9001989072789995
-15.72531988708364,57.044211241900975,1.0086099461873867e-07,-9.994370284916645,0.6597377770563037
-15.728832601952604,57.04911386754036,1.0086079022336911e-07,-9.9932050854938,0.5680875011576719
-15.73258280072249,57.05386922305548,1.00860954785956e-07,-9.99195917113946,0.4654278086752595
-15.732036505086242,57.05721598832262,1.0086112782147533e-07,-9.990470737080011,0.3892999591092844
-14.84736877517098,57.59834065109695,1.0086115066604873e-07,-10.030143933929546,0.31927115251612115
-14.981651379832865,57.68224470675158,1.0086122297464048e-07,-10.040368465355368,0.35444481773433933
-15.020935168267886,57.77466123141386,1.0086140519074276e-07,-10.04898175642088,0.37381275398434444
-15.061607820243726,57.842604325941586,1.0086112780155849e-07,-10.054716885745028,0.42912184498528894
-15.066906530595318,57.89065441244507,1.0086058509176928e-07,-10.057572328607952,0.6940735391518296
-15.049121603644029,57.99576731005355,1.0086085247773788e-07,-10.065923236874369,0.8011335670647988
-15.080296511292362,58.04040854425847,1.008613057643744e-07,-10.06899227144964,0.8946589184453504
-15.114087703055072,58.07136894992121,1.0086113665934969e-07,-10.070857483993207,0.9326344917900725
-15.150818979678906,58.08960929605149,1.0086113459800995e-07,-10.071630131077011,0.9117633379372617
-15.187147058235725,58.09966022968123,1.0086112106705761e-07,-10.071658274316313,0.8556835775616048
-14.316047555195663,59.17588242333649,1.0086125387905864e-07,-10.167830926032941,0.7941586687511654
-14.34920398821509,59.19844290385651,1.0086151884240097e-07,-10.169100542762058,0.7228286665700724
-14.385191294157295,59.20592753761975,1.0086152594184478e-07,-10.16877865000992,0.6843331589779785
-14.410468426039177,59.21439387084092,1.0086153009455472e-07,-10.168314651215223,0.6643678670273233
-14.42867458734848,59.22234573834233,1.0086151522125642e-07,-10.167640311569876,0.6575005556235213
-14.445753537896696,59.23147675787048,1.008615899045563e-07,-10.167093921545696,0.6186393082925298
-14.465955341488277,59.24095662119478,1.0086169295971349e-07,-10.166685285223743,0.5305854543060203
-14.48349231096938,59.24820446261151,1.008613799349353e-07,-10.16598126815212,0.45441472912890624
-14.49849969716725,59.25750277928181,1.0086130122466532e-07,-10.165441749668995,0.3519653793437425
-14.50848713331567,59.26551349799553,1.008612466425932e-07,-10.164672525313676,0.26400757541950226
-13.256097778370771,59.75233354578129,1.0086134127438573e-07,-10.18729131694804,0.19439305056993333
-13.353341447688305,59.84878200990988,1.0086133108771442e-07,-10.195252160683902,0.13141761877373978
-13.438578578747496,59.92876253662756,1.0086133148405793e-07,-10.201559483636384,0.07606235979797948
-13.493979141870954,59.99770825025975,1.0086132946251548e-07,-10.206462393767405,0.01650996247209842
-13.532830167379782,60.05278218080528,1.0086134983887611e-07,-10.20990039328872,-0.008633823623797297
-13.545105898215988,60.095496387045,1.0086136932783879e-07,-10.211823518617464,-0.0153394848984751
-13.546760521311128,60.13392577500987,1.0086141581816867e-07,-10.213304940732169,-0.07083890894690874
-13.558271472787556,60.16569643478137,1.0086146805412624e-07,-10.214438445384975,-0.1207757566423095
-13.563130053556772,60.19190112566678,1.0086156113806621e-07,-10.215038315868107,-0.17514281856973551
-13.56510254831064,60.21171565207021,1.0086165062836484e-07,-10.215053776949393,-0.21312691516843435
-13.563970827679052,60.22498364941122,1.0086162981979248e-07,-10.214423395471819,-0.22675654975360013
-12.755532303078772,60.20889052246214,1.0086158508031859e-07,-10.194506238803937,-0.31565238195686984
-12.762226407597442,60.35251731622853,1.0086154383261674e-07,-10.205279466836629,-0.3402450729135346
-12.715649441903984,60.450686496151455,1.0086149502987504e-07,-10.211094762624011,-0.3796923045461875
-12.68273328892255,60.52884967686969,1.0086145808594293e-07,-10.215515152360389,-0.3894051743046373
-12.63852875297603,60.58569019506109,1.0086137358575107e-07,-10.217896141220049,-0.4136290764172568
-12.606759055705883,60.632930643431955,1.0086136198648926e-07,-10.219751360053678,-0.43187273759943673
-12.579199253732284,60.668564782217054,1.0086139864702662e-07,-10.220641948933007,-0.4300724231556432
-12.551425113792353,60.69502020510657,1.0086139842051482e-07,-10.220716350622508,-0.4273320402628833
-12.529290771076727,60.7157061106127,1.0086137047545394e-07,-10.220373675062062,-0.4123342612477875
-11.929352325467008,60.67378451064351,1.0086182420795737e-07,-10.201768789814784,-0.4587929312502931
-11.84441067291738,60.8184618478329,1.0086193414692017e-07,-10.21177172653212,-0.47266151760911557
-11.748549715804664,60.92226947506896,1.008617590446771e-07,-10.217737319457385,-0.4700713264875318
-11.654417280942438,61.002302540442045,1.0086183424048797e-07,-10.22163096575663,-0.4935796034579602
-11.5919771509237,61.07426531902374,1.0086196418407949e-07,-10.22547355273169,-0.49728443451662957
-11.530775226597045,61.12753659812424,1.008618034312291e-07,-10.227578466427394,-0.49448606981498067
-11.478947599724913,61.16866532645054,1.0086156301735703e-07,-10.228691796328247,-0.47157102926599154
-11.428867169535945,61.20046113719772,1.0086172816046516e-07,-10.228997101322339,-0.4600671809087573
-11.393538584946368,61.22669120397118,1.0086217123960286e-07,-10.228998763765393,-0.41648739368173177
-11.357033546961633,61.24524777418554,1.0086196962269169e-07,-10.228242370137885,-0.36723877851997166
-10.96770774472962,61.405704284070204,1.0086091031361856e-07,-10.234095817834806,-0.3758209837659641
-10.813474766520525,61.59849902662215,1.0086097274783189e-07,-10.247378864710559,-0.3466878046385071
-10.634102337723506,61.74004317474341,1.0086066003579126e-07,-10.25527058716933,-0.32421774734932746
-10.50096905405947,61.85889316989926,1.0085983854295818e-07,-10.261766944038186,-0.25703942024721027
-10.343180205430027,61.95305516979097,1.0085971251663049e-07,-10.265603298443578,-0.2234330944780212
-10.251434358746403,62.04463615548522,1.0085964781419443e-07,-10.270403896375626,-0.22225847405179544
-10.206776226436936,62.127303564992836,1.0085953217503433e-07,-10.27520885591055,-0.23449431998102532
-10.179232170864388,62.19737404956809,1.0085959132048768e-07,-10.279179269009742,-0.25279148155083386
-10.15737041079629,62.25688759094396,1.0085960934177687e-07,-10.282357769437388,-0.29265838758963614
-10.146696704326837,62.30547587917212,1.008595617243823e-07,-10.284759590095817,-0.30457750081786855
-9.690750299727766,62.49363915643575,1.008596215605913e-07,-10.290784017362963,-0.5376005371880754
-9.797637197022631,62.92042941311085,1.0085954124993082e-07,-10.333417161496005,-0.7062774697961112
-9.717333799243162,63.17134915902721,1.0085963764289541e-07,-10.356573324273372,-0.7854425340776553
-9.581994151011951,63.297060493057934,1.008596820394958e-07,-10.366222206187585,-0.8987705216454643
-9.481771172685475,63.39439044510844,1.0085961345287981e-07,-10.374032128674731,-0.9353803699198349
-9.382954219091431,63.44264601657858,1.0085961870358552e-07,-10.376613979219355,-0.9818688500980128
-9.307639745633042,63.4798737437649,1.0085965929916383e-07,-10.378462727834677,-0.9962599382401522
-9.256881615074967,63.498361867664144,1.0086023416559144e-07,-10.377851035775736,-0.8638354406592612
-9.392427332193659,64.1290815223615,1.0086028645329274e-07,-10.454213553142392,-0.8635982139768951
-9.153003692535497,64.22633254776143,1.0086090939816337e-07,-10.462347042343367,-0.8232895805841791
-8.928925551623275,64.27772722465,1.0086068962384928e-07,-10.465138861383561,-0.7693052033751749
-8.730809605478605,64.3182484104875,1.0086027895336647e-07,-10.466896692707158,-0.7420692377371153
-8.581329575341197,64.36747543885669,1.0086003532965671e-07,-10.469924569724029,-0.7012047942070345
-8.443758898645422,64.40969460632716,1.0085990240958782e-07,-10.472213080960406,-0.7297683603044454
-8.358430987719405,64.46849146784494,1.0085959817470116e-07,-10.476751168276682,-0.7359086850409813
-8.275203422508582,64.51272762684816,1.0085957734277844e-07,-10.479638711596797,-0.7834903817104466
-8.210988826062776,64.5599607101346,1.0085966067939698e-07,-10.483161538833354,-0.8596202150323567
-8.163004927029471,64.60097295867895,1.0085964664187618e-07,-10.486134791807814,-0.8856242239581656
-8.113382426221875,64.62545876698647,1.0085964044575516e-07,-10.487238697642935,-0.9240183980169085
-8.257503206370536,65.2510662992429,1.00859050994633e-07,-10.563490700613183,-0.9840130497154636
-8.072618488901282,65.36768883245887,1.0085900592460144e-07,-10.575237580680298,-0.9913397075767943
-7.894255642331448,65.42607682455805,1.0085847100121246e-07,-10.580096523439872,-0.9868540962142622
-7.7407477825387065,65.4684222584402,1.0085799778189957e-07,-10.583323717828401,-0.9792226812762708
-7.610634177555783,65.5030820846473,1.0085786924298742e-07,-10.585855753400052,-0.9713644717968992
-7.504997910097844,65.53141996459466,1.0085815488241339e-07,-10.587636591626387,-0.9211149027099117
-7.405927974803698,65.54401617808628,1.0085812066468592e-07,-10.58752203522543,-0.8677585268271912
-7.3174405194121865,65.55688643522063,1.0085849919200441e-07,-10.587544938239509,-0.8444657882567997
-7.245698925387531,65.57706090490949,1.008585843260875e-07,-10.588508787662219,-0.8513872349706523
-7.190973698465574,65.60015503151045,1.008585733000931e-07,-10.589805648858528,-0.851632223006957
-7.140782944173705,65.6197861859232,1.0085903679116896e-07,-10.59071213273358,-0.8804270598242652
-7.401465518559907,66.32947803433461,1.0086176831331079e-07,-10.677405050089783,-0.9375516906174811
-7.224505126559927,66.45020847260513,1.0086396599468732e-07,-10.69051736276582,-0.9621706154031145
-7.052572088828503,66.52342531312225,1.0086411316567495e-07,-10.697988617211786,-1.0008555422739505
-6.9084978367055445,66.5890431391936,1.0086422049735766e-07,-10.704833680516968,-1.04609466083587
